2018/9/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/20,0,0,0,10,1,1,0,5,0,2,1,3,0,0,0,0,2,15,0,0,3,0,0,1,0,0,1,0
2018/9/21,0,0,0,1,2,0,1,1,2,0,0,1,0,0,0,3,3,2,1,0,0,0,0,0,0,1,0,0
2018/9/22,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
2018/9/23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/9/24,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2018/9/25,0,0,0,15,0,0,0,0,0,0,0,21,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0
2018/9/26,0,0,0,3,1,2,0,1,0,0,0,3,0,0,0,2,3,3,1,0,4,0,0,0,0,1,0,0
2018/9/27,0,3,0,2,0,0,0,1,0,1,1,19,0,0,0,0,2,4,0,0,1,0,0,0,0,3,0,0
2018/9/28,0,1.5,0,1,0,0,0,0.5,0,0.5,0.5,12.5,0,0,0,0,1,2,0,0,0.5,0,0,0,0,1.5,0,0
2018/9/29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/30,0,0,0,0,0.2,0,0.2,0.2,0,0,0,4.8,0,0,0,0,0.8,0,0,0,0.2,0,0,0.4,0,0.4,0,0
2018/10/1,0,0,0,0,0.4,0,0.4,0.4,0,0,0,3.6,0,0,0,0,1.6,0,0,0,0.4,0,0,0.8,0,0.8,0,0
2018/10/2,0,0,0,0,0.6,0,0.6,0.6,0,0,0,2.4,0,0,0,0,2.4,0,0,0,0.6,0,0,1.2,0,1.2,0,0
2018/10/3,0,0,0,0,0.8,0,0.8,0.8,0,0,0,1.2,0,0,0,0,3.2,0,0,0,0.8,0,0,1.6,0,1.6,0,0
2018/10/4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,2,0,0
