2018/9/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/19,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0
2018/9/20,0,8,0,12,70,5,1,8,3,2,0,1,0,0,0,13,45,4,1,0,5,0,0,0,0,0,33,0
2018/9/21,0,1,0,5,48,2,1,4,3,1,1,0,0,0,0,0,16,0,2,0,1,0,0,0,0,1,3,0
2018/9/22,0,7,0,6,4,6,1,7,1,1,0,1,0,0,0,0,10,3,1,0,4,0,0,0,0,0,11,0
2018/9/23,0,2,0,1,11,0,0,3,0,2,2,0,0,0,0,0,7,3,0,0,3,0,0,0,0,2,4,0
2018/9/24,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0
2018/9/25,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2018/9/26,0,8,0,8,13,4,4,9,3,2,0,1,0,0,0,1,10,3,0,0,5,0,0,1,0,0,12,0
2018/9/27,0,1,0,3,4,4,1,3,2,2,0,1,0,0,0,0,7,3,1,0,4,0,0,0,0,0,7,0
2018/9/28,0,6,0,13,3,3,5,12,5,3,0,0,0,0,0,0,26,3,4,0,18,0,0,0,0,0,10,0
2018/9/29,0,3,0,6,4,3,1,9,4,1,1,0,0,0,0,0,11,2,1,0,6,0,0,0,0,1,9,0
2018/9/30,0,0,0,12,3,2,0,13,1,0,0,0,0,0,0,0,24,0,0,0,14,0,0,0,0,0,5,0
2018/10/1,0,0,0,2,2,0,1,3,2,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0
2018/10/2,0,1,0,2,14,0,1,14,2,1,0,0,0,0,0,0,19,0,1,0,12,0,0,0,0,1,8,0
2018/10/3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018/10/4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0
2018/10/5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
